,Name,Id,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6637,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",6cUCckpdlqHJ5Ascf2uH2A,1995,0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853
6638,I Think I ll Just Stay Here And Drink,0gaLaYhnjDwlbCMCIPYBhT,1995,0.575,0.399,9,-15.716,1,0.0369,0.0815,0.07,0.16,0.759,87.894
6639,Push The Feeling On - Mk Dub Revisited Edit,1EWsVHU4FNAdtN4R8FETag,1995,0.793,0.5,6,-13.108,0,0.0319,0.028,1.96e-05,0.186,0.833,123.017
6640,Scatman (ski-ba-bop-ba-dop-bop),623rRTKwGmgjH6sjE9uWLh,1995,0.65,0.82,5,-10.9,0,0.0356,0.0655,0.00274,0.215,0.757,135.982
6641,Secret Garden,68uuz61IqrSJjO6ffO3yHc,1995,0.52,0.329,0,-14.224,1,0.0266,0.576,0.0418,0.12,0.118,86.857
6642,Lemon Tree,4fXGWiVhlOLdhwRDP6pIFG,1995,0.663,0.475,1,-8.834,1,0.0417,0.643,0.0,0.122,0.644,143.175
6643,Sonora Y Sus Ojos Negros,6D8GThe4smZsFMPhUjgy7N,1995,0.659,0.358,8,-8.726,1,0.0803,0.785,0.0,0.078,0.645,94.177
6644,Love U 4 Life,02D9uD9WQb834Lb54xCvDS,1995,0.606,0.648,0,-7.802,1,0.0466,0.349,0.0,0.639,0.646,59.041
6645,Where The River Flows,4bGqztBI8a5tpT6mFbD2qS,1995,0.733,0.724,0,-7.055,1,0.0314,0.335,0.000159,0.106,0.964,127.632
6646,Enamorado De Un Fantasma,47zLjYjuaWunbmMrn6jLLj,1995,0.642,0.574,2,-7.141,1,0.0236,0.296,0.0,0.115,0.401,96.886
6647,That's How I Got To Memphis,5NmBhMK9Pfu1XNAyzmxIro,1995,0.707,0.432,4,-13.432,1,0.0368,0.168,0.000156,0.207,0.761,109.964
6648,Brooklyn Zoo,2FWmKZ3kNbVsKGhuNHsltW,1995,0.704,0.701,2,-8.031,1,0.46,0.549,0.0,0.664,0.618,92.032
6649,Loungin (Who Do Ya Luv) - Remix,0UN5OvKlbg06LnZyVk48ll,1995,0.817,0.584,7,-9.785,1,0.174,0.432,0.00609,0.225,0.501,99.947
6650,Cell Therapy,5wvxRlpUTSX9CE52yFZsIY,1995,0.849,0.476,0,-10.479,1,0.445,0.0965,0.0,0.105,0.48,83.21
6651,Beautiful Life,74jTexO94dFGyXGyeu8krd,1995,0.749,0.988,0,-5.266,0,0.0387,0.202,0.00631,0.17,0.749,135.015
6652,Common People,2fXKyAyPrEa24c6PJyqznF,1995,0.314,0.797,0,-9.026,1,0.038,0.0057,5.59e-05,0.0718,0.569,145.393
6653,Fly To The Angels,6e165g8fp2WDCBwF1zxLMh,1995,0.496,0.576,0,-12.26,1,0.0352,0.073,0.000277,0.101,0.371,119.953
6654,El Pávido Návido,3l1YSF2pus1uieW2uYU99Q,1995,0.593,0.735,9,-6.665,1,0.0768,0.861,0.0156,0.385,0.946,98.282
6655,Liquid Swords,4dmh3OPtAhbEybhGoOG9TE,1995,0.798,0.624,7,-7.249,1,0.391,0.417,1.01e-05,0.34,0.347,89.02
6656,Illusions,4s4c5EF1ujgsPPn4NRNwGL,1995,0.653,0.61,8,-11.833,1,0.281,0.00884,0.228,0.183,0.436,182.042
6657,Con te partirò,7zrpoAJte9o12TzawqgdD0,1995,0.241,0.367,7,-7.95,1,0.0311,0.844,0.00279,0.0873,0.302,135.267
6658,Mo'murda,3u9pftbhkHKNti0U58q5j3,1995,0.746,0.727,11,-8.787,1,0.147,0.0775,0.0,0.585,0.517,152.084
6659,My Friends,6HksxcBzMVdT17aq1Q79Xe,1995,0.439,0.709,0,-3.545,1,0.026,0.00565,0.00152,0.131,0.319,81.331
6660,Donde Estas Corazon,6IGvaQ4aFBjy66TdUurIiA,1995,0.743,0.78,7,-9.212,1,0.0722,0.0635,0.0,0.126,0.597,109.044
6661,Si Nos Dejan - En Vivo,7nAvryV9PVCt9PQGPx7I0z,1995,0.501,0.685,5,-7.349,1,0.0325,0.5,0.0,0.953,0.382,105.468
6662,I'll Stick Around,4LGKzrdEeBwR9UHCGlDT0W,1995,0.306,0.985,0,-6.687,1,0.0822,0.00254,0.626,0.13,0.255,133.963
6663,Too Much Fun,38CnG9HxpVtqXVqpESBr6H,1995,0.681,0.888,7,-4.635,1,0.0656,0.124,1.46e-06,0.573,0.797,151.785
6664,It Matters to Me,3rXdABev6vQtBCElztIl7m,1995,0.613,0.355,6,-8.218,1,0.0247,0.567,0.0,0.0909,0.129,135.622
6665,Big Me,6pb5BBnIM5IM7R1cqag6rE,1995,0.579,0.708,0,-10.419,1,0.0374,0.442,0.0,0.11,0.846,130.97
6666,4th Chamber,4qfUlchVD7WM4JhA5xio6m,1995,0.708,0.447,1,-6.305,1,0.0952,0.0271,0.000728,0.102,0.0384,89.62
6667,Hang On Sloopy,0i7O5MtSTXvR4BEY7stpjF,1995,0.765,0.516,7,-12.099,1,0.0334,0.167,0.0,0.0723,0.936,115.248
6668,Summertime In The LBC,7yOze3trRklt4gGPGyjVwN,1995,0.697,0.364,5,-9.504,1,0.0316,0.498,4.84e-05,0.0828,0.482,99.025
6669,Can't Stop Lovin' You,6z3JD6IqVvu6TUBtCfQPbe,1995,0.609,0.912,9,-3.324,1,0.0338,0.0734,3.1e-06,0.159,0.564,118.035
6670,Antologia,0KAqMRUSZwzG3dZLdDA4eH,1995,0.839,0.403,0,-11.059,1,0.0308,0.5,1.81e-06,0.0786,0.575,97.967
6671,Cruz De Madera,4FcYptmG7nIfAH9XW8R4YA,1995,0.766,0.387,9,-7.58,1,0.033,0.757,1.74e-06,0.0484,0.764,110.89
6672,Don't Let The Sun Go Down On Me - Live,6Zkulfbv0ebe7tukkftvd1,1995,0.437,0.596,0,-8.01,1,0.0318,0.414,1.45e-05,0.701,0.274,138.447
6673,Street Spirit (Fade Out),2QwObYJWyJTiozvs0RI7CF,1995,0.488,0.454,4,-11.544,0,0.0304,0.317,0.694,0.179,0.131,138.076
6674,Stand Out,48UDhM2xL9wUuYLfrpK2Jv,1995,0.816,0.715,0,-9.759,1,0.0607,0.0287,0.0,0.0399,0.938,141.989
6675,Friday,13AvIMuWOBUWGBhWGIHb6N,1995,0.693,0.759,11,-4.184,1,0.0631,0.0694,4.39e-06,0.154,0.63,186.047
6676,Fightin Side Of Me,0CQuh4fFCMG2OMKkixs7iu,1995,0.75,0.451,4,-13.355,1,0.048,0.512,0.0,0.272,0.743,95.483
6677,Last Caress,0S8LgLoseDB6W2HWd1ym6P,1995,0.181,0.946,0,-5.308,1,0.096,0.0257,0.223,0.344,0.363,178.743
6678,Estoy Aquí,4M1lEbqPzlEw1JYWB6aE7K,1995,0.732,0.814,2,-7.716,1,0.0402,0.0307,0.0,0.0691,0.782,116.973
6679,I Like It (I Wanna Be Where You Are),3nqnWEZnYoetfO2ksMZZVK,1995,0.865,0.641,10,-6.652,0,0.162,0.0611,0.000107,0.218,0.762,95.307
6680,Walking in Memphis,1vqHGUpTHvCVqKOPBlcJtG,1995,0.696,0.679,2,-7.363,1,0.0305,0.587,0.0,0.165,0.527,128.982
6681,Water's Edge,0pvmUroOxa5sBu9wINCbI9,1995,0.6,0.683,4,-7.236,0,0.0323,0.00121,0.0,0.103,0.329,118.604
6682,Te Aprovechas,5XDzjngBmRhuY9Q1PAPvpe,1995,0.761,0.449,0,-12.357,1,0.109,0.145,0.0,0.0775,0.883,161.489
6683,Temptations,1PU3Hy2uNXmWGDe9gh4Ukb,1995,0.782,0.665,1,-7.211,1,0.0754,0.135,3.15e-06,0.438,0.707,90.709
6684,I Like Beer,7pN6VXqfhGqxCepdsYrZdi,1995,0.528,0.425,4,-15.211,1,0.0381,0.871,0.0,0.224,0.829,171.839
6685,Wonder,5Hz6aGrZZizNBoJ6kE6Rqi,1995,0.719,0.739,1,-5.577,1,0.0419,0.346,0.0102,0.0581,0.603,115.142
6686,"No More ""I Love You's""",2Pn5gvVioma5LHPxgEBBmD,1995,0.372,0.57,3,-7.305,1,0.0305,0.517,2.57e-06,0.141,0.234,179.907
6687,Back for Good - Radio Mix,6vcdzohhBSbNdsZBh5IRpQ,1995,0.601,0.504,5,-9.761,1,0.0284,0.31,0.0,0.137,0.564,78.986
6688,Cruisin',2voXNGgRrosxCJA6foTVau,1995,0.407,0.525,11,-12.725,0,0.166,0.381,0.000452,0.0816,0.329,74.34
6689,Stupid Girl,3fNf71Ktya4CYMqGM6eRud,1995,0.634,0.756,1,-4.81,0,0.0332,0.00251,0.000441,0.0427,0.661,119.948
6690,Stone the Crow,7DuRbuweGD2cpGN74cpPAF,1995,0.444,0.911,11,-6.117,0,0.0398,0.0139,0.00955,0.0868,0.556,106.437
6691,When You Say Nothing At All,6HveTIMynTMzTc5L0TcS20,1995,0.514,0.243,3,-12.348,1,0.0288,0.752,0.00054,0.0822,0.388,171.816
6692,Bored,0PicuPCfXDJyyRtOR1ukGW,1995,0.365,0.538,2,-6.951,1,0.035,0.00039,0.0869,0.198,0.314,79.863
6693,Stars,6lQE6LF3MU63Z6VyhPxaV3,1995,0.271,0.742,2,-12.669,1,0.0529,0.000285,0.26,0.0601,0.148,91.844
6694,You Learn - 2015 Remaster,4l7YIni9bAiGwWMqK5wvgV,1995,0.401,0.706,8,-7.554,1,0.0404,0.00415,0.0,0.0916,0.458,168.669
6695,Army of Me,3vEmpJQC2p8h0U3OiBufQm,1995,0.462,0.677,6,-9.262,1,0.0327,0.00786,7.15e-05,0.226,0.468,172.192
6696,Why I Love You So Much,7EKvTUo567BRNzZ37clvlf,1995,0.721,0.398,11,-8.932,0,0.0449,0.0158,3.54e-05,0.0586,0.578,151.823
6697,Up All Night,1AsRjeavWPH8sCQbjMP8Xh,1995,0.516,0.733,7,-11.341,0,0.0326,0.000373,0.00716,0.258,0.552,98.005
6698,Foe Life,28SF0lKRqso9SSTDpbv991,1995,0.917,0.665,8,-6.053,1,0.0924,0.0816,0.0,0.196,0.808,91.082
6699,Amazed,5oQx6XZyrOOkGbme8DA9GO,1995,0.56,0.541,1,-7.97,1,0.0288,0.23,0.0,0.118,0.278,139.76
6700,Ignoraste Mis Lágrimas,12M4PzpcGsn49aJvxkaadh,1995,0.441,0.544,2,-7.818,1,0.0413,0.385,3.25e-06,0.162,0.898,83.461
6701,The Road Goes On Forever,5QvUIQYaDBvssqnxrw1X49,1995,0.714,0.633,2,-9.912,1,0.046,0.597,1.23e-05,0.0591,0.672,111.583
6702,I Can Love You Like That,70d8omRI2p7qesFOiy55Ro,1995,0.635,0.712,8,-4.998,1,0.0283,0.0811,0.0,0.322,0.423,91.024
6703,It Ain't Easy,6pFfeJceBPGdzTOGgUcLWZ,1995,0.786,0.777,8,-8.918,1,0.122,0.472,1.06e-06,0.0849,0.652,90.662
6704,La Pista Secreta,2COdLxvoBkZr3L6IFgKaSi,1995,0.801,0.719,0,-6.155,1,0.0447,0.176,0.0,0.338,0.939,113.101
6705,Alberto Balsalm,21Phj46KeUHOWyZW9A9b7P,1995,0.792,0.599,3,-13.647,1,0.141,0.316,0.931,0.111,0.57,93.994
6706,Angry Again,3CI1JP2ooMBSFjIy1u6Yrc,1995,0.689,0.719,3,-8.643,0,0.0304,2.39e-05,0.679,0.314,0.959,127.982
6707,Before You Walk Out of My Life,6xrvubhznLOcEO3AM6XBN2,1995,0.555,0.41,6,-8.308,1,0.0431,0.227,0.0,0.13,0.433,169.804
6708,East 1999,55RXcZ0Mpwt97vj2Angnn1,1995,0.878,0.607,11,-9.032,0,0.149,0.0748,0.0,0.659,0.735,129.472
6709,"So This Is Love - From ""Cinderella""",1jlCTXvGEQpPuumICdSKzw,1995,0.278,0.101,4,-18.723,1,0.0373,0.883,1.14e-06,0.116,0.222,88.601
6710,This Is How We Do It,1poBO3pO6fkqPYG6n8J5cX,1995,0.775,0.606,0,-9.86,1,0.12,0.042,0.0,0.523,0.788,103.648
6711,Experiencia Religiosa,0tgjnOlps2Hc798rOYGpvi,1995,0.647,0.629,0,-8.041,1,0.0305,0.657,6.46e-05,0.0428,0.457,112.049
6712,Ayúdame,0Z8Jg2ji4tKeaGWpBidTxv,1995,0.786,0.776,11,-6.759,0,0.0625,0.00892,1.37e-06,0.0673,0.884,135.118
6713,Temperature's Rising (feat. Crystal Johnson),0Y1wsOHYGbNNNGeYjQJ8BL,1995,0.804,0.823,1,-5.422,0,0.256,0.0812,0.0,0.0794,0.719,87.322
6714,Faster Horses (The Cowboy And The Poet),11QUG7teTcHUXgP1KsdvuX,1995,0.652,0.493,7,-13.313,1,0.0505,0.686,0.0,0.348,0.858,115.18
6715,River Of Deceit,3e2fDgC93LGc9Lbdvr6I9k,1995,0.461,0.246,0,-13.487,1,0.0298,0.111,0.000374,0.0963,0.178,88.446
6716,I Got A Girl,5fxfwjQ1OmbnkOlg39HsSO,1995,0.617,0.838,7,-8.577,1,0.0498,0.00968,0.0,0.105,0.686,134.639
6717,When I Hear Music,6bFGodepI4y7w4AJBcCB1E,1995,0.762,0.757,1,-8.459,1,0.0347,0.000565,0.301,0.0495,0.755,126.206
6718,Voy a pintar un corazón,6ztkxjvne5bjzUUnoskShx,1995,0.759,0.588,9,-11.458,1,0.0295,0.117,8.69e-05,0.0633,0.853,102.035
6719,One Of Us,1xNmF1Uep5OGutizZSbKvd,1995,0.316,0.499,9,-7.899,1,0.0298,0.0108,1.81e-05,0.126,0.403,174.782
6720,"Guillotine (Swordz) (feat. Ghostface Killah, Inspectah Deck & GZA (Genius))",6eAIynPK19mHRypXB26o6X,1995,0.873,0.728,5,-7.543,1,0.313,0.266,0.0,0.208,0.809,100.059
6721,"Pies Descalzos, Sueños Blancos",5yKQTwznar5I75UyYJ9CnR,1995,0.854,0.684,6,-7.333,0,0.0361,0.00854,0.0,0.152,0.673,119.957
6722,Golpes En El Corazón,50cYfOvLztlxfHMX1klklK,1995,0.751,0.408,11,-10.343,0,0.0315,0.284,0.0,0.0745,0.774,114.342
6723,Pa' Mayte,00gAVWgRJy92PCAHFzVu83,1995,0.716,0.872,0,-7.336,0,0.0605,0.0287,6.28e-06,0.117,0.967,123.852
6724,Hasta Que Amanezca,67mC1sqidIwycByzWmT96o,1995,0.477,0.458,6,-6.927,1,0.0508,0.676,0.0,0.23,0.895,168.913
6725,For The Love Of A Princess,22yxHt6UqZpH7tP6W4PooI,1995,0.187,0.0602,9,-25.767,0,0.0464,0.408,0.922,0.122,0.0362,68.751
6726,Get On Up,1SyR0qHmGNRZQ49Z0rFU4A,1995,0.717,0.561,11,-7.898,1,0.245,0.567,0.0,0.439,0.673,93.116
6727,My Iron Lung,0jyikFM0Umv0KlnrOEKtTG,1995,0.242,0.859,0,-8.41,1,0.0663,0.0565,0.114,0.38,0.672,96.917
6728,Earth Song,4GCGH6TJ69neckwITeBFXK,1995,0.501,0.439,3,-7.521,0,0.0313,0.482,0.000117,0.087,0.145,138.377
6729,Sittin' Up In My Room - from Waiting to Exhale - Original Soundtrack,4330XmgVWlx98Y3Naswycg,1995,0.796,0.515,8,-8.083,0,0.0276,0.245,0.00196,0.0515,0.9,93.278
6730,Hard as a Rock,1gij27s31tFKcTHa8f1u4g,1995,0.481,0.724,4,-5.642,1,0.0324,0.0018,0.177,0.11,0.2,116.322
6731,Y Las Mariposas,1uYRtqTqOw0KIihWtu8lUK,1995,0.616,0.766,4,-5.818,1,0.027,0.368,0.0,0.321,0.963,128.987
6732,I Let Her Lie,6MAFveif1NyVgcTZ4T8CXQ,1995,0.663,0.48,4,-9.267,1,0.0245,0.118,0.000387,0.165,0.218,95.912
6733,Death Around The Corner,4WbPQ8qumpjMzPS0oubUGU,1995,0.856,0.683,6,-8.758,0,0.211,0.00531,4.43e-05,0.175,0.461,92.738
6734,Circle Of Life,7em38Hh2sKwnZ1HDgxvg82,1995,0.276,0.607,10,-8.089,1,0.0369,0.283,0.44,0.107,0.157,160.45
6735,Corrido de Chito Cano - Original Mix,1EAb9MI3olU3eiyGhrMylw,1995,0.731,0.456,8,-7.439,1,0.054,0.631,0.0,0.0441,0.941,177.123
6736,Me and You,3f5rOhrNLYP53c9RcPfp02,1995,0.595,0.32,7,-9.494,1,0.0272,0.333,7.06e-05,0.34,0.239,143.565
6737,One More Chance / Stay with Me - Radio Edit; 2014 Remaster,1nU9Fn9kh4pQ9zSghlh1Ka,1995,0.77,0.693,0,-5.632,1,0.251,0.112,1.26e-05,0.0993,0.627,92.202
6738,Quién,6mdvilly3zBePvaMy5PGmB,1995,0.771,0.442,2,-10.807,1,0.0447,0.226,0.0042,0.295,0.925,109.505
6739,"Lyric Pieces, Book 9, Op. 68: Badnlat (Cradle Song)",5P5LGCJrCByuqgj9djXqa4,1995,0.376,0.0192,4,-35.626,1,0.0394,0.995,0.874,0.0778,0.197,111.591
6740,Piel Morena,2Lv1EpgTXrZ2gzJfoNGVnw,1995,0.744,0.816,2,-6.069,0,0.115,0.321,0.0,0.0329,0.897,180.788
6741,Fantasy (feat. O.D.B.) - Bad Boy Fantasy,2AlO5CLisJAA9X5JybMtuz,1995,0.812,0.661,11,-6.519,0,0.102,0.0501,0.0,0.0409,0.804,102.467
6742,Contrabando De Juárez,4gwuwo3PgUrWzyJ7ofjN59,1995,0.673,0.309,9,-9.277,1,0.0488,0.794,0.0,0.1,0.69,97.128
6743,Juliantla,7vrIweMapxdothM6NNPYy5,1995,0.834,0.648,9,-8.292,1,0.0402,0.564,0.00698,0.151,0.961,135.666
6744,Whose Bed Have Your Boots Been Under?,0vtvjbeDqVSDl9rdpaQK6N,1995,0.73,0.639,5,-9.04,1,0.0358,0.0824,0.0,0.117,0.857,132.095
6745,Space Age Pimpin',1b8WvjQ6aT3MrqouZHCqsE,1995,0.689,0.658,9,-7.532,0,0.0767,0.154,0.0,0.499,0.608,149.991
6746,Down By The Water,48mJX8glOrQkrSdVBjc0Wb,1995,0.623,0.622,2,-12.255,1,0.0412,0.00168,0.181,0.343,0.319,125.166
6747,Back To Life (However Do You Want Me),7ELuWpsuVCRBnOR9ZAZKDp,1995,0.819,0.611,7,-7.428,1,0.129,0.0673,7.7e-05,0.0477,0.653,101.001
6748,Drop,7sT3O2PXs1o12XnCKlv204,1995,0.853,0.754,10,-7.158,0,0.259,0.335,6.21e-06,0.252,0.69,95.081
6749,Needle In The Hay,6WuRo5MdVrpKCl6lkKIAlp,1995,0.552,0.213,5,-16.777,1,0.0387,0.577,0.0105,0.116,0.332,116.165
6750,Say It Ain't So,6VoIBz0VhCyz7OdEoRYDiA,1994,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779
6751,Basket Case,6L89mwZXSOwYl76YXfX13s,1994,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064
6752,Big Poppa - 2005 Remaster,2g8HN35AnVGIk7B8yMucww,1994,0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492
6753,Dust On The Bottle,0Xg68XXMRWzKQvD5S6BFvI,1994,0.736,0.614,11,-11.124,1,0.0389,0.0237,5.84e-06,0.292,0.858,99.942
6754,Black Hole Sun,2EoOZnxNgtmZaD8uUmz2nD,1994,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435
6755,Juicy - 2005 Remaster,5ByAIlEEnxYdvpnezg7HTX,1994,0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063
6756,Buddy Holly,3mwvKOyMmG77zZRunnxp9E,1994,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138
6757,Regulate,7nYvUtkQMx1v80S2FH2s9J,1994,0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265
6758,When I Come Around,1Dr1fXbc2IxaK1Mu8P8Khz,1994,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546
6759,Loser,5PntSbMHC1ud6Vvl8x56qd,1994,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387
6760,Self Esteem,1FkoVC85Ds3mFoK0fVqEqP,1994,0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56
6761,Watermelon Crawl,3Q9t1A12iUemHTAWnH7PjD,1994,0.759,0.723,0,-9.315,1,0.028,0.173,0.0,0.179,0.962,136.746
6762,Sabotage,0Puj4YlTm6xNzDDADXHMI9,1994,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131
6763,Amor Prohibido,1kCewNSs909Xj1naXr36X8,1994,0.681,0.504,7,-11.099,1,0.0284,0.669,0.0,0.142,0.705,89.994
6764,Interstate Love Song - 2019 Remaster,6qLEOZvf5gI7kWE63JE7p3,1994,0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814
6765,Jump Around,3TZwjdclvWt7iPJUnMpgcs,1994,0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894
6766,No Me Queda Más,1r28ZDlVxz24Rmy8Sq9REY,1994,0.472,0.322,2,-14.403,1,0.0394,0.744,0.0,0.0899,0.654,93.742
6767,Waterfalls,6qspW4YKycviDFjHBOaqUY,1994,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804
6768,Wildflowers,2Pr1nZpt8A8WP7QYpyq6L3,1994,0.537,0.315,5,-13.79,1,0.0271,0.588,2.29e-05,0.206,0.575,86.813
6769,Only Wanna Be with You,1OFKUn2VLafrHj7ybnap0Q,1994,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272
6770,Shine,6emdJW80SbDBMuHci8PJJn,1994,0.54,0.423,6,-8.799,1,0.0283,0.294,0.0884,0.152,0.353,150.135
6771,The Man Who Sold The World,15VRO9CQwMpbqUYA7e6Hwg,1994,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102
6772,Closer,2oDqmfa2g8W893LlwJG1qu,1994,0.547,0.714,10,-8.628,0,0.044,0.000242,0.636,0.122,0.541,89.996
6773,Nutshell,2JuasWPUodaUxf5nwNpciQ,1994,0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136
6774,Undone - The Sweater Song,5WhtlIoxoZrMmuaWWEQhwV,1994,0.457,0.618,6,-6.682,1,0.0296,0.00114,0.00257,0.0679,0.579,80.184
6775,El Chico Del Apartamento 512,1lh3TnDpfNBNfLfOWghNnp,1994,0.762,0.654,10,-10.392,1,0.0335,0.481,2.8e-06,0.0791,0.925,102.059
6776,Indian Outlaw,1fYypIR0kaFzaSRbzvtjl9,1994,0.664,0.739,9,-7.229,1,0.0415,0.0364,4.99e-05,0.282,0.759,110.101
6777,"I Just Can't Wait to Be King - From ""The Lion King""/Soundtrack Version",0qxtQ8rf3W1nId3D2r0xH4,1994,0.689,0.533,6,-14.205,1,0.0544,0.321,7.37e-05,0.0958,0.898,98.801
6778,You Don't Know How It Feels,7MooGz4ZPE4bNxjFegR6Jx,1994,0.765,0.502,9,-7.393,1,0.0321,0.119,0.0011,0.171,0.836,144.204
6779,Lightning Crashes,48iWbsOaBUAGzMdoSmqyg1,1994,0.385,0.433,11,-9.256,1,0.0435,0.241,7.07e-06,0.11,0.427,89.974
6780,"Hakuna Matata - From ""The Lion King""/Soundtrack",5k3U0OGYBccHdKJJu3HrUN,1994,0.408,0.313,0,-18.09,1,0.137,0.617,1.18e-05,0.115,0.725,170.013
6781,Run-Around,500Tkm3vJmVtdUwdCVxCTb,1994,0.629,0.867,7,-7.307,1,0.0603,0.0865,0.0,0.126,0.876,151.695
6782,Creep,1aWV3uY3SIEZVbmv45oFWS,1994,0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94
6783,Si Una Vez,3zLQtoEeXA6Lr1sNrbyYbs,1994,0.658,0.525,2,-10.368,0,0.0632,0.516,0.0,0.0936,0.836,174.16
6784,Possum Kingdom,56SkdBKyR2zOkjk6wVFI9s,1994,0.643,0.726,9,-9.314,1,0.0255,0.000772,0.00969,0.07,0.925,100.687
6785,Thuggish Ruggish Bone,7qHAjAL7CpadaZLamuBZRm,1994,0.683,0.74,11,-6.041,0,0.0462,0.00228,0.0,0.238,0.65,129.515
6786,Check Yo Self - Remix,3NGT0Td7H4Is1qrlDQJxma,1994,0.934,0.735,1,-6.668,1,0.251,0.031,8.6e-06,0.107,0.768,101.368
6787,When You Say Nothing At All,46LI9mnlQ8fJHH47ioBubg,1994,0.509,0.242,3,-13.353,1,0.0291,0.714,0.000365,0.127,0.448,169.642
6788,Welcome to Paradise,5kr3j5Clb9rjEposoMyLVt,1994,0.37,0.96,3,-4.162,0,0.0378,0.000241,0.0116,0.0563,0.717,89.428
6789,Come Out and Play,5JJDu0Z5DKe7mR31MGksSg,1994,0.519,0.77,7,-8.788,1,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29
6790,Spoonman,1jMaB19DiVR8OihLSuYFOt,1994,0.457,0.902,7,-5.624,1,0.0313,2.17e-05,0.196,0.258,0.834,92.711
6791,Hold My Hand,4WnYuVFXe6Si4fZqkxbnvS,1994,0.22,0.769,11,-5.125,1,0.054,0.208,0.0,0.0985,0.495,170.773
6792,Ants Marching,2FfZg072w8RoxlMOR7M4CT,1994,0.637,0.856,2,-4.34,1,0.034,0.0187,1.99e-05,0.0157,0.846,113.32
6793,Let Her Cry,6NGi23FFKq9tH5NR1NcTw2,1994,0.352,0.698,7,-6.278,1,0.0303,0.0353,0.0,0.113,0.256,142.57
6794,This D.J.,2ImuQo1g14CTR9hZAZD3aQ,1994,0.804,0.443,6,-10.268,0,0.134,0.0312,0.0225,0.112,0.58,92.035
6795,If I Could Make a Living,7njoWVpJbAiTkyT6rKwbze,1994,0.599,0.75,5,-6.767,1,0.0319,0.188,0.0,0.314,0.909,156.002
6796,Lamento Boliviano,6Pur3hWy6Nzc27ilmsp5HA,1994,0.714,0.735,4,-7.125,0,0.0306,0.176,0.000622,0.115,0.68,123.57
6797,Fell On Black Days,1wlKw9NAWVWpx7OIAyg9EA,1994,0.574,0.739,4,-5.745,0,0.0271,0.00152,0.000328,0.141,0.514,101.069
6798,Longview,3LRJbFT9rKoKv4aW7PuBJC,1994,0.381,0.732,10,-7.594,0,0.0536,0.00834,0.0101,0.0854,0.814,142.504
6799,Hook,27IRo2rYeizhRMDaNVplNM,1994,0.562,0.742,9,-6.355,1,0.0346,0.0369,1.47e-06,0.102,0.793,165.6
6800,Kiss from a Rose,3YKptz29AsOlm7WAVnztBh,1994,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745
6801,"Circle of Life - From ""The Lion King""/ Soundtrack",0HU5JnVaKNTWf6GykV9Zn8,1994,0.402,0.391,10,-16.112,1,0.0406,0.0634,0.0,0.296,0.568,83.789
6802,Hallelujah,3pRaLNL3b8x5uBOcsgvdqM,1994,0.324,0.136,0,-10.33,1,0.0318,0.931,0.00117,0.176,0.0831,97.256
6803,I'll Make Love To You,61sQYdFNS6sEBYCyr1q5gn,1994,0.567,0.501,2,-8.038,1,0.0241,0.0995,0.0,0.0986,0.2,142.589
6804,Who Shot Ya? - 2005 Remaster,2KFg8kjYy0rYjWsXGhEQHN,1994,0.831,0.682,7,-5.697,1,0.238,0.256,0.0,0.494,0.6,91.771
6805,Gimme the Loot - 2005 Remaster,1xIxMz1sNQ4b6svH1GuTtF,1994,0.721,0.662,7,-8.136,1,0.403,0.0888,0.0,0.178,0.68,94.191
